Place URL,Place Name,avg_rating,Reviewer Name,Rating,Review Date,Review URL,Review Text
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,श्री मामा जी फ़िल्म,5 stars,2024-02-09,https://maps.app.goo.gl/pH4jfGk2xDg7FNH7A,"Super  Food: 5, Service: 5, Atmosphere: 5"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Amit Sankhala,5 stars,2020-04-09,https://maps.app.goo.gl/gKeN5yJUZQDVgmAC7,Green chatni is very good. Good Vadapav  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Santosh Pathare,4 stars,2020-04-09,https://maps.app.goo.gl/2AzsLsicg1uRmuZd8,Acha food Milta hey  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Anshu Nishad,5 stars,2020-04-09,https://maps.app.goo.gl/HKF1ZxC4FaLQrcr77,Anshukmar  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Dilip Shinde,5 stars,2023-06-09,https://maps.app.goo.gl/fb7ZRFK1z11FnMov6,"  Service: 5, Atmosphere: 5"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,chhotelal dubey,5 stars,2023-05-09,https://maps.app.goo.gl/aFJ3A5NLi8TXHsoS7,"  Service: 5, Atmosphere: 5"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Divyesinh Barad,5 stars,2023-04-09,https://maps.app.goo.gl/ys7n916cyMRF5nHU6,"  Service: 5, Atmosphere: 5"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,ROCKY ROCKS GAMER,2 stars,2023-04-09,https://maps.app.goo.gl/dXiqMFdYRVYrgrw47,"  Service: 2, Atmosphere: 1"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,PARIKSHIT KALL,4 stars,2021-04-09,https://maps.app.goo.gl/hoLoaY4s2wBbD9jz8,OK  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,ajay maurya,5 stars,2020-04-09,https://maps.app.goo.gl/wArJ79EFWuoFFwyN8,Nine  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Gaurav Patel,4 stars,2019-04-09,https://maps.app.goo.gl/atF9jKm9RWk4b8d27,Texts  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Abhijit Hingaspare,5 stars,2023-04-09,https://maps.app.goo.gl/xbiYKvYCjTuucrMW8,"  Service: 5, Atmosphere: 5"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Satendra Gupta,5 stars,2020-04-09,https://maps.app.goo.gl/pEUL6u4ew5TqketF6,CCTV solution  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,amol patil,3 stars,2023-04-09,https://maps.app.goo.gl/kJrMBUy5zRL8RqVb6,"  Service: 3, Atmosphere: 2"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Yash Thakur,5 stars,2020-04-09,https://maps.app.goo.gl/LpZbJe4QdHDKQveX7,Po  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Amit Kharwar,3 stars,2022-04-09,https://maps.app.goo.gl/qdo4Xn7FubojgWc68,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Siddharth Majithia,3 stars,2021-04-09,https://maps.app.goo.gl/Dhus3RphN8HJrmyf8,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Saju Nair,5 stars,2020-04-09,https://maps.app.goo.gl/cKvS3YMVnJv2mTCv8,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,mori pradhyumansinh,5 stars,2023-08-09,https://maps.app.goo.gl/3rP3CWZzVnk2kQ987,"  Meal type: Brunch, Price per person: ₹1–200, Food: 5, Service: 5, Atmosphere: 5, Recommended dishes: Dahi Idli, Butter Paper Masala Dosa"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Venkatesh Pamu,4 stars,2020-04-09,https://maps.app.goo.gl/BqJuLBSMZirJCnYr9,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,ashishkumar maurya,4 stars,2022-04-09,https://maps.app.goo.gl/9rTTvk3RrxfAjHdN6,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,ketan patel,3 stars,2019-04-09,https://maps.app.goo.gl/y8At1qZHscbZCBX68,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Gaurav Rai,5 stars,2020-04-09,https://maps.app.goo.gl/a3VAGkNx6DEahHAA8,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Indrajeet Jaiswal,4 stars,2023-04-09,https://maps.app.goo.gl/bCnVmV93SDUxyQJ28,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,deval paronawala,5 stars,2019-04-09,https://maps.app.goo.gl/4x7ErmYsHYUjHJWAA,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,hemali panchal,1 star,2019-04-09,https://maps.app.goo.gl/GhVMZ1ESC9RtYgAT7,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Singh Aryan,5 stars,2020-04-09,https://maps.app.goo.gl/95ribRrjT666QzMp8,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Balu Bhai Patil,4 stars,2019-04-09,https://maps.app.goo.gl/7rq3UUbhhq1ZSUGDA,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,ashok kumar,5 stars,2022-04-09,https://maps.app.goo.gl/tf4MPpMvtedsH19g7,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,dhrupesh bajariya,2 stars,2020-04-09,https://maps.app.goo.gl/zE88kwD5SnZzbdm17,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,prahlad Singh,3 stars,2020-04-09,https://maps.app.goo.gl/PX8nuKTFCSCmFwbNA,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Hemant Dubay,4 stars,2021-04-09,https://maps.app.goo.gl/PgcNXdNrKPNkxEzu5,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Sagar Yadav,4 stars,2020-04-09,https://maps.app.goo.gl/iZ8Nhzv1nVwpb6Fb9,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Lucifer,5 stars,2024-02-09,https://maps.app.goo.gl/83Q4NZG6CQT6LWPj7,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Jay Chaudhari,5 stars,2021-04-09,https://maps.app.goo.gl/2Nwri4vjwLHsaAmx8,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Bhavesh Jagalganeshwala,4 stars,2022-04-09,https://maps.app.goo.gl/pEyTspAD4Z6DJCMJ8,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Abhay Singhal,1 star,2021-04-09,https://maps.app.goo.gl/sC36nk1vY522cRmL7,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Ketan Tailor,1 star,2024-04-02,https://maps.app.goo.gl/8YfTTrxk8VQ9JRJF8,"  Meal type: Lunch, Price per person: ₹1–200, Food: 1, Service: 4, Atmosphere: 3"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,ritesh desai,5 stars,2021-04-09,https://maps.app.goo.gl/qbHRA69TYxYfavFJA,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,sankit patel,5 stars,2023-10-09,https://maps.app.goo.gl/jyPvVPFXnzA5pEVc9,"  Service: 5, Atmosphere: 5"
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Mansuri Yusuf,5 stars,2023-04-09,https://maps.app.goo.gl/exktNt4QatnUocqr5,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,akash savaliya,5 stars,2022-04-09,https://maps.app.goo.gl/YqW8Xt4XZKNC8Trw8,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,swapnil patil,5 stars,2020-04-09,https://maps.app.goo.gl/MoK5waYq7LMi13fq6,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Anil Singh,3 stars,2022-04-09,https://maps.app.goo.gl/ofNsFQjhwrwR4sYQ6,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Abel Varghese,3 stars,2020-04-09,https://maps.app.goo.gl/1u6Zdb2okw4e8Wf97,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Chirag Jain,2 stars,2023-04-09,https://maps.app.goo.gl/akQmCWDkxMYNw6om6,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,krunal changawala,3 stars,2020-04-09,https://maps.app.goo.gl/QbmZmZa8XTP3B4y78,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Mahesh Chandrakor,3 stars,2022-04-09,https://maps.app.goo.gl/zGVR5C9Jj3uHED8K9,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Melvin Gamit,5 stars,2020-04-09,https://maps.app.goo.gl/nmNwPbHgwhHwKq9L7,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,raj kumar,5 stars,2023-04-09,https://maps.app.goo.gl/whAJHnkvXNNS8cUx8,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Harshita Thakkar,4 stars,2019-04-09,https://maps.app.goo.gl/EgFmoDZ5ND1c2pc39,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Akash yadav,5 stars,2023-08-09,https://maps.app.goo.gl/WQvkGxCdfLcWX9XDA,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Rahul Jain,3 stars,2021-04-09,https://maps.app.goo.gl/WxJvAYrysWsWuvZP7,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Devender Bajaj,2 stars,2019-04-09,https://maps.app.goo.gl/T11soSa2cZfZJPDTA,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Rahul Patel,5 stars,2017-04-09,https://maps.app.goo.gl/tXmLDY7gDyQz7aZM8,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Pratik Lineswala,4 stars,2018-04-09,https://maps.app.goo.gl/6R9LzKPDzGK2XcbXA,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Parth Patel,3 stars,2019-04-09,https://maps.app.goo.gl/L7moc3k1BLXR2yZP8,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,hclpackermover surat,5 stars,2020-04-09,https://maps.app.goo.gl/6GcfX6wJdHDZUmPN6,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Jatin Chauhan,3 stars,2020-04-09,https://maps.app.goo.gl/6Z6TxgqxfgVqPHxo8,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Pasupuleti Kumarreddy,5 stars,2021-04-09,https://maps.app.goo.gl/x86mRJBdBduuyL1X8,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Shah Sameer,1 star,2023-04-09,https://maps.app.goo.gl/jTb5CabK3hNuEXtB6,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,Subhajit Jalani,5 stars,2023-04-09,https://maps.app.goo.gl/UmcrPZjLnryWytLx7,  
https://www.google.com/maps/place/Udupi+Restaurant/data=!4m7!3m6!1s0x3be04e3a74dfc105:0x6066898daaff8940!8m2!3d21.1668071!4d72.8403155!16s%2Fg%2F1260y1mxq!19sChIJBcHfdDpO4DsRQIn_qo2JZmA?authuser=0&hl=en&rclk=1,Udupi Restaurant,4.0,VISHAL ENTERPRISE,5 stars,2020-04-09,https://maps.app.goo.gl/M5bBBUUX6MN2mBFK8,  
